"sampling_agency","run_year","recovery_date","fishery","recovery_location_code","length","sampling_site","recovery_location_name","tag_code","estimated_number","hatchery_location_name","brood_year"
"CDFW",2015,20151210,50,"6FCSAAMN NBFH",738,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,50,"6FCSAAMN NBFH",742,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,50,"6FCSAAMN NBFH",772,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,50,"6FCSAAMN NBFH",803,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,50,"6FCSAAMN NBFH",791,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,50,"6FCSAAMN NBFH",762,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,50,"6FCSAAMN NBFH",757,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,50,"6FCSAAMN NBFH",820,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,50,"6FCSAAMN NBFH",857,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,50,"6FCSAAMN NBFH",763,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,50,"6FCSAAMN NBFH",819,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,50,"6FCSAAMN NBFH",800,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,50,"6FCSAAMN NBFH",818,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,50,"6FCSAAMN NBFH",820,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,50,"6FCSAAMN NBFH",707,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,50,"6FCSAAMN NBFH",743,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,50,"6FCSAAMN NBFH",755,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,50,"6FCSAAMN NBFH",727,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,50,"6FCSAAMN NBFH",726,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,50,"6FCSAAMN NBFH",781,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151214,50,"6FCSAAMN NBFH",725,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151214,50,"6FCSAAMN NBFH",728,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151214,50,"6FCSAAMN NBFH",738,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151214,50,"6FCSAAMN NBFH",859,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151214,50,"6FCSAAMN NBFH",777,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151214,50,"6FCSAAMN NBFH",744,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151214,50,"6FCSAAMN NBFH",753,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151214,50,"6FCSAAMN NBFH",761,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151214,50,"6FCSAAMN NBFH",732,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151214,50,"6FCSAAMN NBFH",745,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151214,50,"6FCSAAMN NBFH",701,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151217,50,"6FCSAAMN NBFH",742,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151217,50,"6FCSAAMN NBFH",837,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151217,50,"6FCSAAMN NBFH",854,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151217,50,"6FCSAAMN NBFH",813,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151217,50,"6FCSAAMN NBFH",821,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151217,50,"6FCSAAMN NBFH",718,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151217,50,"6FCSAAMN NBFH",736,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151217,50,"6FCSAAMN NBFH",716,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151217,50,"6FCSAAMN NBFH",762,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151217,50,"6FCSAAMN NBFH",760,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151217,50,"6FCSAAMN NBFH",830,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151217,50,"6FCSAAMN NBFH",812,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151217,50,"6FCSAAMN NBFH",718,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151217,50,"6FCSAAMN NBFH",841,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151217,50,"6FCSAAMN NBFH",725,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151217,50,"6FCSAAMN NBFH",814,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151217,50,"6FCSAAMN NBFH",841,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151217,50,"6FCSAAMN NBFH",863,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20160119,50,"6FCSAAMN NBFH",840,"NBFH","NIMBUS FISH HATCHERY","60475",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151117,50,"6FCSAFEA FRFH",899,"FRFH","FEATHER R HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151117,50,"6FCSAFEA FRFH",788,"FRFH","FEATHER R HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151117,50,"6FCSAFEA FRFH",816,"FRFH","FEATHER R HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,54,"6FCSAAMN",750,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151201,54,"6FCSAAMN",800,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151130,54,"6FCSAAMN",690,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151130,54,"6FCSAAMN",640,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151201,54,"6FCSAAMN",860,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151130,54,"6FCSAAMN",780,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151201,54,"6FCSAAMN",860,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151203,54,"6FCSAAMN",820,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151207,54,"6FCSAAMN",900,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151208,54,"6FCSAAMN",820,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151208,54,"6FCSAAMN",790,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151208,54,"6FCSAAMN",820,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151208,54,"6FCSAAMN",900,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151208,54,"6FCSAAMN",820,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151207,54,"6FCSAAMN",610,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151208,54,"6FCSAAMN",710,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151207,54,"6FCSAAMN",730,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151207,54,"6FCSAAMN",770,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151208,54,"6FCSAAMN",900,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,54,"6FCSAAMN",790,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151208,54,"6FCSAAMN",910,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151209,54,"6FCSAAMN",710,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,54,"6FCSAAMN",760,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151210,54,"6FCSAAMN",730,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151209,54,"6FCSAAMN",820,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151209,54,"6FCSAAMN",830,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151215,54,"6FCSAAMN",730,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151215,54,"6FCSAAMN",850,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151215,54,"6FCSAAMN",730,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151215,54,"6FCSAAMN",770,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151216,54,"6FCSAAMN",800,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151215,54,"6FCSAAMN",780,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151214,54,"6FCSAAMN",820,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151216,54,"6FCSAAMN",850,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151216,54,"6FCSAAMN",750,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151215,54,"6FCSAAMN",770,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151214,54,"6FCSAAMN",770,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151214,54,"6FCSAAMN",770,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151214,54,"6FCSAAMN",750,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151215,54,"6FCSAAMN",880,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151215,54,"6FCSAAMN",670,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151216,54,"6FCSAAMN",660,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151216,54,"6FCSAAMN",780,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151216,54,"6FCSAAMN",830,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151216,54,"6FCSAAMN",790,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151214,54,"6FCSAAMN",790,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151214,54,"6FCSAAMN",770,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151216,54,"6FCSAAMN",720,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151216,54,"6FCSAAMN",750,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151216,54,"6FCSAAMN",770,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151216,54,"6FCSAAMN",730,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151214,54,"6FCSAAMN",780,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151215,54,"6FCSAAMN",870,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151215,54,"6FCSAAMN",910,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151221,54,"6FCSAAMN",710,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151221,54,"6FCSAAMN",730,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151221,54,"6FCSAAMN",860,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151218,54,"6FCSAAMN",840,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151218,54,"6FCSAAMN",760,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151221,54,"6FCSAAMN",860,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151221,54,"6FCSAAMN",830,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151221,54,"6FCSAAMN",770,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151228,54,"6FCSAAMN",710,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151228,54,"6FCSAAMN",700,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151229,54,"6FCSAAMN",810,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151228,54,"6FCSAAMN",780,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151222,54,"6FCSAAMN",760,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151222,54,"6FCSAAMN",720,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151222,54,"6FCSAAMN",770,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151228,54,"6FCSAAMN",840,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20160104,54,"6FCSAAMN",850,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151228,54,"6FCSAAMN",840,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151228,54,"6FCSAAMN",750,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151228,54,"6FCSAAMN",740,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151228,54,"6FCSAAMN",800,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151223,54,"6FCSAAMN",810,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151229,54,"6FCSAAMN",810,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151222,54,"6FCSAAMN",750,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20160104,54,"6FCSAAMN",750,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151223,54,"6FCSAAMN",840,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151228,54,"6FCSAAMN",820,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151228,54,"6FCSAAMN",720,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151222,54,"6FCSAAMN",810,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151222,54,"6FCSAAMN",740,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151222,54,"6FCSAAMN",790,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151222,54,"6FCSAAMN",710,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151222,54,"6FCSAAMN",760,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151222,54,"6FCSAAMN",730,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151222,54,"6FCSAAMN",690,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151229,54,"6FCSAAMN",720,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151223,54,"6FCSAAMN",900,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151222,54,"6FCSAAMN",770,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151228,54,"6FCSAAMN",840,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151228,54,"6FCSAAMN",770,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151222,54,"6FCSAAMN",750,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151222,54,"6FCSAAMN",740,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20160104,54,"6FCSAAMN",920,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151222,54,"6FCSAAMN",740,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20160112,54,"6FCSAAMN",790,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20160111,54,"6FCSAAMN",670,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20160105,54,"6FCSAAMN",730,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20160111,54,"6FCSAAMN",710,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20160119,54,"6FCSAAMN",730,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20160119,54,"6FCSAAMN",760,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20160111,54,"6FCSAAMN",720,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20160111,54,"6FCSAAMN",800,"LARC","AMERICAN RIVER","60475",2.23,"NIMBUS FISH HATCHERY",2012
"CDWR",2015,20151013,54,"6FCSAFEA",660,"FEA","FEATHER RIVER","60475",5.94,"NIMBUS FISH HATCHERY",2012
"CDWR",2015,20151116,54,"6FCSAFEA",840,"FEA","FEATHER RIVER","60475",5.94,"NIMBUS FISH HATCHERY",2012
"CDWR",2015,20151201,54,"6FCSAFEA",770,"FEA","FEATHER RIVER","60475",5.94,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151130,54,"6FCSAFEA YUBA",810,"YUBA","YUBA RIVER","60475",32.49,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20160623,10,"6MO      SFPA",714,"FBFB","SPAN.FLAT-PT.ARENA","60475",3.19,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20160624,10,"6MO      SFPA",685,"FBFB","SPAN.FLAT-PT.ARENA","60475",3.19,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20160727,40,"6MO      SFCV",880,"SHFB","SPAN.FLAT-C.VIZCAINO","60475",5,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20160630,10,"6MO      PSMB",793,"AVMA","POINT SUR-CA/MEX.BOR","60475",2.42,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20160512,10,"6MO      PRPP",739,"SFSF","PT.REYES-PIGEON PT.","60475",3.24,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20161016,46,"6FCSAAMN",926,"AMN","AMERICAN RIVER","60475",31.67,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20161107,50,"6FCSAAMN NBFH",906,"NBFH","NIMBUS FISH HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20161110,50,"6FCSAAMN NBFH",994,"NBFH","NIMBUS FISH HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20161114,50,"6FCSAAMN NBFH",879,"NBFH","NIMBUS FISH HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20161114,50,"6FCSAAMN NBFH",943,"NBFH","NIMBUS FISH HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20161117,50,"6FCSAAMN NBFH",955,"NBFH","NIMBUS FISH HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20161117,50,"6FCSAAMN NBFH",950,"NBFH","NIMBUS FISH HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20161121,50,"6FCSAAMN NBFH",857,"NBFH","NIMBUS FISH HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20161121,50,"6FCSAAMN NBFH",887,"NBFH","NIMBUS FISH HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20161121,50,"6FCSAAMN NBFH",887,"NBFH","NIMBUS FISH HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20161121,50,"6FCSAAMN NBFH",919,"NBFH","NIMBUS FISH HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20161121,50,"6FCSAAMN NBFH",939,"NBFH","NIMBUS FISH HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20161121,50,"6FCSAAMN NBFH",885,"NBFH","NIMBUS FISH HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20161121,50,"6FCSAAMN NBFH",892,"NBFH","NIMBUS FISH HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20161121,50,"6FCSAAMN NBFH",811,"NBFH","NIMBUS FISH HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20161121,50,"6FCSAAMN NBFH",895,"NBFH","NIMBUS FISH HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20161121,50,"6FCSAAMN NBFH",868,"NBFH","NIMBUS FISH HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20161121,50,"6FCSAAMN NBFH",820,"NBFH","NIMBUS FISH HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20161122,50,"6FCSAAMN NBFH",841,"NBFH","NIMBUS FISH HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
"CDFW",2016,20161122,50,"6FCSAAMN NBFH",936,"NBFH","NIMBUS FISH HATCHERY","60475",1,"NIMBUS FISH HATCHERY",2012
